scenarioId,median_constant,median_stratified,median_linear,median_rcs_3,median_rcs_4,lower_constant,lower_stratified,lower_linear,lower_rcs_3,lower_rcs_4,upper_constant,upper_stratified,upper_linear,upper_rcs_3,upper_rcs_4
71,0.02171692516548259,0.010413376301810818,0.013785622183994503,0.008717942406720898,0.009386644671354343,0.018448954838865578,0.005816299713377115,0.0091502708535919,0.003913636165150318,0.0037136091406187845,0.02957172732382867,0.021169568691400062,0.022612567988942893,0.018586116405663725,0.01870092521871309
72,0.009005809598991988,0.010317406998049249,0.0089778475808855885,0.008455862114614434,0.00925164485465517,0.007906211969297205,0.005629918782662868,0.005073654279804914,0.003067437049108347,0.003890316555470476,0.015693341933374454,0.01951801687086962,0.01761149464580103,0.017796340376348075,0.01864506816569563
73,0.027966601931201797,0.02493313393652613,0.014739727810417703,0.018813794484465712,0.021676441887736396,0.025710344514800955,0.015369337060373009,0.004642511205317908,0.006498961955360981,0.00944478362614095,0.04294805800634813,0.043455639400405414,0.034411727933394046,0.03767702638506809,0.04029973589749991
74,0.03152251087436461,0.02510013838068228,0.015346334261875056,0.01901644892213377,0.022062918883863008,0.029338048504488547,0.015500317848738001,0.005321522811756822,0.006775066189860913,0.009658526226089889,0.04602210831940032,0.04438090903478496,0.03472923374833628,0.038294272122075756,0.03991129270958858
75,0.03528699829236644,0.025112086618001676,0.015650409064285553,0.018734715325012058,0.021286942524235714,0.03269010900524841,0.015705230038723983,0.006805505225111599,0.007687301292250618,0.00960458894729057,0.04907635085334603,0.044265333547336375,0.03491631547312227,0.038124868813478915,0.0400702362928918
76,0.02447917927999428,0.02445632803738854,0.015061465543339113,0.018217753460615126,0.021097900282300634,0.022169065670757625,0.014994727418403565,0.005008306696169046,0.0063742890462530665,0.008676057778927097,0.04023677937008818,0.04146963338824615,0.03272800605945522,0.03741659306531159,0.03883937212065339
77,0.020890925486252404,0.024241518078484296,0.015272118448515323,0.018674620875134613,0.022307314163168696,0.019026933187638095,0.012721992647779824,0.004763538868241773,0.007034019541576776,0.009205094160568254,0.037049828074042154,0.04296951543967485,0.033977825265047806,0.038774985011392996,0.042378515548096164
78,0.02317028620694315,0.02453867760893559,0.0157458809515401,0.01930106120685295,0.0228257291578045,0.02142624760490227,0.01374580691658062,0.0050903451633274865,0.006913541556730092,0.009141353788420454,0.03879392751747,0.04297653135525746,0.03460700613582095,0.03920760666411793,0.04287936483923854
79,0.025547586282875095,0.024899185740951835,0.016019864691237454,0.01927553243222574,0.02282756396250497,0.023512647022277112,0.01277751121054731,0.005516665401327512,0.0073465540196990305,0.009384925780879298,0.04061604875932778,0.04371074743418185,0.03536478501420101,0.03970584610312641,0.04383599395690169
80,0.01863344211398101,0.02382022312666112,0.01485770615897556,0.019101881919089982,0.022046857668530397,0.016371853074306546,0.012747195083107257,0.00501260843685491,0.006974213723827123,0.008946276921891025,0.03628540991556375,0.04333692076580194,0.034300051279495605,0.038377549972913136,0.041590129870894534
81,0.03462319424974488,0.0246330443932577,0.013666399066151804,0.01615369937071205,0.018682219881495682,0.031956601119205424,0.017350081930429286,0.0040678903991051354,0.005317120043349827,0.006955255660898272,0.049929086925235885,0.04404855458824321,0.033099140742330904,0.03549941302574125,0.038267963196839644
82,0.03931216902212946,0.024961463472593825,0.014860102482152512,0.01658740673277564,0.019151440983803773,0.035781048864183866,0.017233029262698978,0.0058681261066258214,0.006353815876629856,0.0076931520328387916,0.05376910883507913,0.04422248609448202,0.033258109973566055,0.03508615068407549,0.03781928736428107
83,0.04400086239926882,0.02527771498460739,0.01703757581094373,0.017130751253516388,0.019168441413159702,0.039613745231479675,0.017211061017567912,0.008953877210188005,0.006435041104053929,0.007776943604984628,0.05881007176176037,0.0432504128465874,0.03394007409464765,0.035302301025002356,0.037032413986583704
84,0.03067912013271141,0.023927398420885006,0.014660333001677427,0.01593361622401026,0.019046065903249327,0.028448204691104234,0.01702557160346646,0.006593831913910709,0.006745183168085669,0.007658067817957824,0.04269242470138007,0.038741795784858216,0.030765343822331245,0.03352571552772103,0.035368991660383764
85,0.03233657380286632,0.044836586830916375,0.03165661036301719,0.038173749534479884,0.04331943161863595,0.025835591928343615,0.023986655313719855,0.0096407287935888,0.013225921407677463,0.01729165859960799,0.06736442632807349,0.08472762280934952,0.06725675268318496,0.07587284055136337,0.08227201208898557
