method,risk,lower,upper,lowerRisk,upperRisk
linear,0.13572945891783567,0.010655602982656193,0.033397574484095166,-1,-1
linear,0.13622845691382765,0.010663334822150417,0.03349244922018528,-1,-1
linear,0.13672745490981963,0.010681525464925741,0.03358751621259688,-1,-1
linear,0.13722645290581162,0.0106824364197616,0.033682078644624296,-1,-1
linear,0.1377254509018036,0.010672347498557357,0.03377647016219449,-1,-1
linear,0.1382244488977956,0.010675890286252415,0.033871109878457185,-1,-1
linear,0.13872344689378757,0.010699905027451505,0.0339736026413172,-1,-1
linear,0.13922244488977956,0.010693523572787774,0.034067938052508184,-1,-1
linear,0.13972144288577154,0.01070564449581326,0.03414037562571495,-1,-1
linear,0.14022044088176353,0.010716310389103883,0.034207635832869225,-1,-1
linear,0.1407194388777555,0.01070188954181201,0.0342945606377251,-1,-1
linear,0.1412184368737475,0.010704435747078807,0.034393102514581365,-1,-1
linear,0.14171743486973948,0.010691606389636137,0.034489673405906786,-1,-1
linear,0.14221643286573146,0.01069044988942535,0.034579614321527626,-1,-1
linear,0.14271543086172345,0.010706832471250425,0.03468365644417479,-1,-1
linear,0.14321442885771543,0.010714499049088317,0.03477398337206756,-1,-1
linear,0.14371342685370742,0.010694598706902106,0.03487518343871964,-1,-1
linear,0.1442124248496994,0.010703399633572789,0.03496890116697183,-1,-1
linear,0.14471142284569138,0.010707380197735558,0.03506179168194753,-1,-1
linear,0.14521042084168334,0.010675453841376402,0.03516299331275363,-1,-1
linear,0.14570941883767533,0.010681222119809555,0.03525583459530797,-1,-1
linear,0.1462084168336673,0.010670157898734458,0.03535618993589873,-1,-1
linear,0.1467074148296593,0.010643762655008172,0.03542914701269568,-1,-1
linear,0.14720641282565128,0.010654810688787174,0.03551145426283238,-1,-1
linear,0.14770541082164326,0.01065914479593901,0.03561124802343438,-1,-1
linear,0.14820440881763525,0.010677993641748904,0.03571915163195598,-1,-1
linear,0.14870340681362723,0.010681487916349248,0.03580818644287428,-1,-1
linear,0.14920240480961922,0.010698066874405974,0.035902256281660015,-1,-1
linear,0.1497014028056112,0.010708648370119395,0.03599252166844242,-1,-1
linear,0.15020040080160318,0.0107175604866931,0.036082900463470784,-1,-1
linear,0.15069939879759517,0.010721400918388217,0.03617288938021949,-1,-1
linear,0.15119839679358715,0.010725121591404036,0.036262710493970764,-1,-1
linear,0.15169739478957914,0.010728049591440922,0.03634728289494315,-1,-1
linear,0.15219639278557112,0.010728036779987956,0.03643045985225815,-1,-1
linear,0.1526953907815631,0.010730424223159733,0.03650842972846198,-1,-1
linear,0.1531943887775551,0.010717612571392617,0.036610427611232156,-1,-1
linear,0.15369338677354707,0.010712926448502172,0.036700134807384446,-1,-1
linear,0.15419238476953906,0.010697221788536614,0.03678711630888192,-1,-1
linear,0.15469138276553104,0.010695234877092952,0.036885256045239415,-1,-1
linear,0.15519038076152303,0.01067008462630443,0.036975878310221456,-1,-1
linear,0.155689378757515,0.010669892917804742,0.03706425656382448,-1,-1
linear,0.156188376753507,0.010659816026476927,0.03715145012526869,-1,-1
linear,0.15668737474949898,0.010671103925322676,0.03722961008979096,-1,-1
linear,0.15718637274549097,0.010664515764936499,0.03731864786152901,-1,-1
linear,0.15768537074148295,0.010648020851029665,0.037399437626203666,-1,-1
linear,0.15818436873747493,0.01063991687220131,0.03746618547222499,-1,-1
linear,0.15868336673346692,0.010627794480219409,0.03755576242237727,-1,-1
linear,0.1591823647294589,0.010616818445314603,0.03763479194310561,-1,-1
linear,0.1596813627254509,0.010604939390347075,0.03771902943315553,-1,-1
linear,0.16018036072144287,0.010587400723225043,0.037802984081925346,-1,-1
linear,0.16067935871743486,0.01057372784022393,0.037887062304518875,-1,-1
linear,0.16117835671342684,0.010558445006775592,0.03798409770817359,-1,-1
linear,0.16167735470941882,0.01054342214793429,0.038071650175938804,-1,-1
linear,0.1621763527054108,0.010532904054641799,0.0381591553592103,-1,-1
linear,0.1626753507014028,0.010522572362882602,0.03824386556529554,-1,-1
linear,0.16317434869739478,0.010511029674787448,0.03830730285570829,-1,-1
linear,0.16367334669338676,0.010514394434253711,0.038387484583974785,-1,-1
linear,0.16417234468937875,0.010523913125577669,0.03847082365182241,-1,-1
linear,0.16467134268537073,0.010534749301979849,0.038553941053513285,-1,-1
linear,0.16517034068136272,0.010518150341248303,0.03865880972272403,-1,-1
linear,0.1656693386773547,0.010506394582372132,0.038769492976264947,-1,-1
linear,0.16616833667334668,0.010500988208824287,0.03885613750290994,-1,-1
linear,0.16666733466933867,0.010490203034894579,0.03894241857784356,-1,-1
linear,0.16716633266533065,0.010443450946321334,0.039023680265717106,-1,-1
linear,0.16766533066132264,0.010454160807839463,0.03910467195457332,-1,-1
linear,0.16816432865731462,0.01043306900384972,0.039185456966954565,-1,-1
linear,0.1686633266533066,0.010412318675698114,0.039272783150766925,-1,-1
linear,0.1691623246492986,0.010406737252030038,0.03937229679388781,-1,-1
linear,0.16966132264529057,0.010411018693929026,0.039451232072841624,-1,-1
linear,0.17016032064128256,0.010416804794942879,0.03954313107420568,-1,-1
linear,0.17065931863727454,0.010404558876699237,0.0396293929906305,-1,-1
linear,0.17115831663326653,0.010401312346737395,0.03972263628954839,-1,-1
linear,0.1716573146292585,0.0103953595262496,0.03980735353610487,-1,-1
linear,0.1721563126252505,0.010398880987858697,0.03989586623458683,-1,-1
linear,0.17265531062124248,0.010378944080733598,0.039982230659852395,-1,-1
linear,0.17315430861723446,0.010378890336238322,0.04007207211051821,-1,-1
linear,0.17365330661322645,0.010369099427815864,0.04014428284820168,-1,-1
linear,0.17415230460921843,0.010355410472313033,0.04022131731677637,-1,-1
linear,0.17465130260521042,0.010353644690609471,0.04032388998666008,-1,-1
linear,0.1751503006012024,0.010351096094189936,0.04042231778541634,-1,-1
linear,0.1756492985971944,0.010320379319940207,0.040511688404306474,-1,-1
linear,0.17614829659318637,0.010290229947268857,0.04059933648473748,-1,-1
linear,0.17664729458917833,0.010282017230181142,0.04068408733378215,-1,-1
linear,0.1771462925851703,0.01027257126817838,0.04074953723695829,-1,-1
linear,0.1776452905811623,0.010263222156287485,0.040818150866124364,-1,-1
linear,0.17814428857715428,0.010235463847101268,0.04090129866025184,-1,-1
linear,0.17864328657314626,0.010244954392184157,0.040976788193157185,-1,-1
linear,0.17914228456913825,0.010233296773165883,0.04106315709342395,-1,-1
linear,0.17964128256513023,0.01022733789676749,0.04115565321463528,-1,-1
linear,0.18014028056112222,0.010215950064725096,0.04124748563887217,-1,-1
linear,0.1806392785571142,0.010197468817158183,0.04135250329523372,-1,-1
linear,0.1811382765531062,0.010174394281878961,0.04145740501272601,-1,-1
linear,0.18163727454909817,0.010154716134443542,0.04155241623414344,-1,-1
linear,0.18213627254509016,0.01013931357895414,0.041632073420515274,-1,-1
linear,0.18263527054108214,0.010137106444815212,0.04172400188646316,-1,-1
linear,0.18313426853707412,0.010147319639964424,0.04180693108717006,-1,-1
linear,0.1836332665330661,0.010112712722125446,0.0418849067494852,-1,-1
linear,0.1841322645290581,0.010084462391140093,0.04198039127423623,-1,-1
linear,0.18463126252505008,0.010071076004764857,0.04206614049993676,-1,-1
linear,0.18513026052104206,0.010044079803114576,0.042151756375786664,-1,-1
linear,0.18562925851703405,0.010025350130350288,0.042236802849057564,-1,-1
linear,0.18612825651302603,0.010009940195784387,0.04232065904986619,-1,-1
linear,0.18662725450901801,0.010013692986000546,0.042383046608943896,-1,-1
linear,0.18712625250501,0.009984406745122637,0.04247182229882466,-1,-1
linear,0.18762525050100198,0.009945025423589186,0.04257391517444849,-1,-1
linear,0.18812424849699397,0.0099307143272248,0.04264754922969561,-1,-1
linear,0.18862324649298595,0.009900040624417518,0.0427290177972474,-1,-1
linear,0.18912224448897794,0.009887060014535631,0.042815480057032666,-1,-1
linear,0.18962124248496992,0.00986193896422646,0.04290934084878088,-1,-1
linear,0.1901202404809619,0.009840613234577413,0.0429949959932991,-1,-1
linear,0.1906192384769539,0.009833307073173387,0.04308799935050825,-1,-1
linear,0.19111823647294587,0.009813562337178575,0.043184712346604114,-1,-1
linear,0.19161723446893786,0.009798246772497384,0.043280623011127305,-1,-1
linear,0.19211623246492984,0.009776260782690904,0.043382589391905965,-1,-1
linear,0.19261523046092183,0.00975332130296526,0.043492257619824316,-1,-1
linear,0.1931142284569138,0.009733023212842121,0.04357001274731957,-1,-1
linear,0.1936132264529058,0.009710698597617624,0.043662476032091085,-1,-1
linear,0.19411222444889778,0.009691709494335402,0.04375983274230513,-1,-1
linear,0.19461122244488976,0.009671389210439533,0.0438559209912428,-1,-1
linear,0.19511022044088175,0.009681125439401512,0.04395142216329453,-1,-1
linear,0.19560921843687373,0.009672468332783202,0.04404449635798989,-1,-1
linear,0.19610821643286572,0.009656532708768735,0.04413331650049133,-1,-1
linear,0.1966072144288577,0.009631408734172954,0.0441809721541911,-1,-1
linear,0.19710621242484969,0.009626590400020249,0.044247023355056356,-1,-1
linear,0.19760521042084167,0.009613828658202862,0.04432173171682168,-1,-1
linear,0.19810420841683365,0.00959540030119858,0.044410700347672034,-1,-1
linear,0.19860320641282564,0.009551649046909267,0.04451430150581215,-1,-1
linear,0.19910220440881762,0.009506860265762397,0.04458275542890497,-1,-1
linear,0.1996012024048096,0.009465860050618186,0.044677071641886223,-1,-1
linear,0.2001002004008016,0.009442971095549577,0.04476469651603507,-1,-1
linear,0.20059919839679358,0.009416892798444201,0.04482676072511085,-1,-1
linear,0.20109819639278556,0.009406726913616319,0.04491086600355169,-1,-1
linear,0.20159719438877755,0.009374258391218224,0.04499873058056447,-1,-1
linear,0.20209619238476953,0.009361259021107267,0.045079828823794264,-1,-1
linear,0.20259519038076151,0.009339114647032631,0.04515508654833173,-1,-1
linear,0.2030941883767535,0.009321363998629598,0.045262803769269076,-1,-1
linear,0.20359318637274548,0.009303964014326377,0.045350597529500054,-1,-1
linear,0.20409218436873747,0.00928650730781275,0.04543865600799942,-1,-1
linear,0.20459118236472945,0.009268326370555132,0.04552634448666556,-1,-1
linear,0.20509018036072144,0.009254173133497353,0.04561230374756183,-1,-1
linear,0.20558917835671342,0.009236830681825655,0.045700877958631425,-1,-1
linear,0.2060881763527054,0.009203252812257142,0.0457980949230719,-1,-1
linear,0.2065871743486974,0.009166859682302214,0.04587820281322276,-1,-1
linear,0.20708617234468937,0.009130489164727553,0.04596224851632854,-1,-1
linear,0.20758517034068136,0.009099064391009411,0.046044737949018075,-1,-1
linear,0.20808416833667334,0.009088363110567568,0.046124680936404115,-1,-1
linear,0.20858316633266533,0.009048477336917344,0.04621017536545174,-1,-1
linear,0.20908216432865728,0.00902263520462508,0.046307188673400904,-1,-1
linear,0.20958116232464927,0.009021766217096517,0.04639546284374011,-1,-1
linear,0.21008016032064125,0.008999007512040578,0.04648196052038173,-1,-1
linear,0.21057915831663324,0.008973272310047976,0.046568096880242105,-1,-1
linear,0.21107815631262522,0.00894944158244107,0.046653704694251265,-1,-1
linear,0.2115771543086172,0.0089256451172686,0.046739560725572914,-1,-1
linear,0.2120761523046092,0.008907935091816251,0.04682181761467514,-1,-1
linear,0.21257515030060117,0.008896129390929304,0.04688995400558868,-1,-1
linear,0.21307414829659316,0.008887337139170965,0.046992173536228046,-1,-1
linear,0.21357314629258514,0.008871602314773772,0.047081895349803324,-1,-1
linear,0.21407214428857713,0.008840243409398004,0.047154452962187676,-1,-1
linear,0.2145711422845691,0.008837872109937429,0.047204826687059255,-1,-1
linear,0.2150701402805611,0.00879743060390967,0.04727082874404829,-1,-1
linear,0.21556913827655308,0.008771534043178996,0.04736625642870092,-1,-1
linear,0.21606813627254506,0.008747659560691257,0.04745050428502996,-1,-1
linear,0.21656713426853705,0.008732248248342478,0.04755599692842573,-1,-1
linear,0.21706613226452903,0.008713877205358087,0.047627181862636515,-1,-1
linear,0.21756513026052102,0.008692417060395138,0.047695939885588005,-1,-1
linear,0.218064128256513,0.008672426084806702,0.04777085254720192,-1,-1
linear,0.21856312625250499,0.008652350965236146,0.047862978709871114,-1,-1
linear,0.21906212424849697,0.008626291420127644,0.047955144403463525,-1,-1
linear,0.21956112224448895,0.008591104782755403,0.048047210260169344,-1,-1
linear,0.22006012024048094,0.008560323345452188,0.0481391761929284,-1,-1
linear,0.22055911823647292,0.008529824030972433,0.04823094862613035,-1,-1
linear,0.2210581162324649,0.008502052588812307,0.048335662149216994,-1,-1
linear,0.2215571142284569,0.008482465462201052,0.04843005464592932,-1,-1
linear,0.22205611222444888,0.008457098756809063,0.04852972510557731,-1,-1
linear,0.22255511022044086,0.008416728407454738,0.048638151264633424,-1,-1
linear,0.22305410821643284,0.008384312455634035,0.04874649830669322,-1,-1
linear,0.22355310621242483,0.008383040335243576,0.04885476599789944,-1,-1
linear,0.2240521042084168,0.008343282701447451,0.04896261625517016,-1,-1
linear,0.2245511022044088,0.008310734756816903,0.04906194764067262,-1,-1
linear,0.22505010020040078,0.008263772437594567,0.049149416889962036,-1,-1
linear,0.22554909819639277,0.008227580903430738,0.0492143836514551,-1,-1
linear,0.22604809619238475,0.008206470294751387,0.049279068935264785,-1,-1
linear,0.22654709418837674,0.008167542247873204,0.049343596738193995,-1,-1
linear,0.22704609218436872,0.008128501206021467,0.049413537588071474,-1,-1
linear,0.2275450901803607,0.008098049622009898,0.04950330421189606,-1,-1
linear,0.2280440881763527,0.008068149501122567,0.049593507818938364,-1,-1
linear,0.22854308617234467,0.008038198094731167,0.04968308314639211,-1,-1
linear,0.22904208416833666,0.0080081521258560991,0.04976334931287117,-1,-1
linear,0.22954108216432864,0.007978029694229208,0.049855718546857546,-1,-1
linear,0.23004008016032063,0.007947917713234763,0.049949271262366667,-1,-1
linear,0.2305390781563126,0.007917712415714678,0.050042186832419455,-1,-1
linear,0.2310380761523046,0.007887414110357469,0.05013181716704555,-1,-1
linear,0.23153707414829658,0.007857023104947007,0.050221344929972545,-1,-1
linear,0.23203607214428856,0.007826539706369434,0.050310770035528696,-1,-1
linear,0.23253507014028055,0.007795964220618187,0.050399810547276866,-1,-1
linear,0.23303406813627253,0.007765296952801112,0.050477561743696574,-1,-1
linear,0.23353306613226452,0.007734538207145946,0.050550333707774044,-1,-1
linear,0.2340320641282565,0.007703688287006249,0.05064565676567545,-1,-1
linear,0.23453106212424848,0.007715440203029738,0.05072596781249501,-1,-1
linear,0.23503006012024047,0.007721694927100641,0.05080590815314709,-1,-1
linear,0.23552905811623245,0.007683119491910765,0.050901231942538025,-1,-1
linear,0.23602805611222444,0.007644440837047185,0.05097401201171946,-1,-1
linear,0.23652705410821642,0.007605659360951901,0.051028262161092026,-1,-1
linear,0.2370260521042084,0.007558646311820113,0.0510978412455189,-1,-1
linear,0.2375250501002004,0.007526660938943567,0.0511744764678188,-1,-1
linear,0.23802404809619238,0.007492504990953321,0.05128076591668023,-1,-1
linear,0.23852304609218436,0.007472230965971453,0.051386495616934626,-1,-1
linear,0.23902204408817634,0.0074519311270474075,0.0514910036586857,-1,-1
linear,0.23952104208416833,0.007432040075386525,0.05155557375254202,-1,-1
linear,0.2400200400801603,0.007412429382524912,0.051619518425647576,-1,-1
linear,0.24051903807615227,0.0073928320958251475,0.05168261369973921,-1,-1
linear,0.24101803607214425,0.007385224453715791,0.05177641034797842,-1,-1
linear,0.24151703406813624,0.007383184889673246,0.05187082694092882,-1,-1
linear,0.24201603206412822,0.007381106519005861,0.05198069836592973,-1,-1
linear,0.2425150300601202,0.00735805249574593,0.052060802427809895,-1,-1
linear,0.2430140280561122,0.007325959311008938,0.05212684534654905,-1,-1
linear,0.24351302605210418,0.007283271551310145,0.052210338680152624,-1,-1
linear,0.24401202404809616,0.007235150536119239,0.052254661634911805,-1,-1
linear,0.24451102204408814,0.007199639441076476,0.05231288892121083,-1,-1
linear,0.24501002004008013,0.007139231601617073,0.05241505189709106,-1,-1
linear,0.2455090180360721,0.0070787645355241315,0.05249377519809348,-1,-1
linear,0.2460080160320641,0.007042409003421561,0.05255472652392875,-1,-1
linear,0.24650701402805608,0.007024743517895244,0.052613396748988524,-1,-1
linear,0.24700601202404807,0.006993349009604252,0.05267691637782952,-1,-1
linear,0.24750501002004005,0.006981437659118034,0.05273861433283804,-1,-1
linear,0.24800400801603203,0.0069607191412942426,0.0528166792159765,-1,-1
linear,0.24850300601202402,0.006908084267007674,0.05291456511416955,-1,-1
linear,0.249002004008016,0.0068813873252313645,0.053012365662653986,-1,-1
linear,0.249501002004008,0.006836439295548425,0.053110080713162436,-1,-1
linear,0.25,0.006792082937386993,0.053207710117673473,-1,-1
rcs,0.001,-0.0010067386674113728,9.814456212917403e-4,-1,-1
rcs,0.001498997995991984,-0.001272163479212539,0.0013741862475140638,-1,-1
rcs,0.001997995991983968,-0.001478165946250231,0.0017425972913040829,-1,-1
rcs,0.002496993987975952,-0.0016623940135711602,0.0020830919646060144,-1,-1
rcs,0.0029959919839679357,-0.0018154066816756815,0.0024120583161940266,-1,-1
rcs,0.0034949899799599196,-0.0019280212644196611,0.0027172083440686634,-1,-1
rcs,0.0039939879759519036,-0.0020260116910102797,0.0030113216606552765,-1,-1
rcs,0.004492985971943888,-0.0021060062263447508,0.003287108665150872,-1,-1
rcs,0.004991983967935871,-0.002154089946629588,0.0035506030552327024,-1,-1
rcs,0.005490981963927856,-0.0021935292137893994,0.00380982306743342,-1,-1
rcs,0.005989979959919839,-0.0022165787904304462,0.004072286937096579,-1,-1
rcs,0.006488977955911823,-0.002225013646761404,0.004325722235065838,-1,-1
rcs,0.006987975951903807,-0.0022115546652814832,0.0045587623182781,-1,-1
rcs,0.0074869739478957914,-0.002185642156644062,0.004785933293957169,-1,-1
rcs,0.007985971943887775,-0.0021998031364759397,0.005015753585228551,-1,-1
rcs,0.00848496993987976,-0.002173833464976651,0.005231781366147517,-1,-1
rcs,0.008983967935871744,-0.0021305110153667954,0.005425424209407306,-1,-1
rcs,0.009482965931863728,-0.002066992338090166,0.0056401098346876965,-1,-1
rcs,0.009981963927855712,-0.0019919415131007734,0.005843791461730628,-1,-1
rcs,0.010480961923847693,-0.0019385489304996032,0.0060373268956807865,-1,-1
rcs,0.010979959919839678,-0.0018448760566014757,0.006197153555646743,-1,-1
rcs,0.011478957915831662,-0.0017585294869538945,0.006369073682925701,-1,-1
rcs,0.011977955911823646,-0.0016633232399833116,0.006547103362217525,-1,-1
rcs,0.01247695390781563,-0.00156373297497407,0.00669977864200761,-1,-1
rcs,0.012975951903807615,-0.0014740350735390464,0.006852808901287531,-1,-1
rcs,0.0134749498997996,-0.0013840638139899655,0.007005911872096808,-1,-1
rcs,0.013973947895791584,-0.0012795210281869081,0.007168131947922703,-1,-1
rcs,0.014472945891783565,-0.0011566522460243847,0.007325853283265642,-1,-1
rcs,0.014971943887775549,-0.0010394254623777158,0.007467943894056814,-1,-1
rcs,0.015470941883767533,-8.930462833696865e-4,0.007588106336232058,-1,-1
rcs,0.015969939879759518,-7.735358318040366e-4,0.007737534997839894,-1,-1
rcs,0.016468937875751502,-6.156730148104853e-4,0.007859977495501696,-1,-1
rcs,0.016967935871743486,-4.8695411377787785e-4,0.00799518652818242,-1,-1
rcs,0.01746693386773547,-3.3358607491001615e-4,0.00814487377572819,-1,-1
rcs,0.017965931863727455,-1.9403599507008428e-4,0.008252012099148573,-1,-1
rcs,0.01846492985971944,-7.738285942306768e-5,0.00837864462081674,-1,-1
rcs,0.018963927855711424,5.307461774947449e-5,0.008514917375359919,-1,-1
rcs,0.019462925851703405,1.996074976689859e-4,0.008645522583728738,-1,-1
rcs,0.01996192384769539,3.2056358877534185e-4,0.008776518707086121,-1,-1
rcs,0.020460921843687373,4.6178910506040655e-4,0.008909298458928771,-1,-1
rcs,0.020959919839679358,5.965587494207881e-4,0.009030068699923765,-1,-1
rcs,0.021458917835671342,7.324549429738493e-4,0.00914383449439383,-1,-1
rcs,0.021957915831663326,8.695318622183138e-4,0.00928481575298353,-1,-1
rcs,0.02245691382765531,9.978131185950211e-4,0.009406111745605057,-1,-1
rcs,0.02295591182364729,0.0011441399056358102,0.009510905132742229,-1,-1
rcs,0.023454909819639276,0.0012614009828943716,0.009621357789007554,-1,-1
rcs,0.02395390781563126,0.0013985939922427882,0.009749219673015827,-1,-1
rcs,0.024452905811623245,0.0015300002345266187,0.009871544493516819,-1,-1
rcs,0.02495190380761523,0.0016429543504171897,0.010006382730091936,-1,-1
rcs,0.025450901803607213,0.0017610285183531575,0.010122506153172886,-1,-1
rcs,0.025949899799599198,0.0018826805993811878,0.010252308167329227,-1,-1
rcs,0.026448897795591182,0.0020050217651535838,0.010381569414642449,-1,-1
rcs,0.026947895791583167,0.0021250587771414918,0.010506899649005778,-1,-1
rcs,0.027446893787575147,0.002254079722189804,0.010619950227568231,-1,-1
rcs,0.027945891783567132,0.0023891206807648627,0.01074256570710225,-1,-1
rcs,0.028444889779559116,0.002503469388036971,0.010873547437817575,-1,-1
rcs,0.0289438877755511,0.0026193180465280707,0.011003406270177032,-1,-1
rcs,0.029442885771543085,0.0027119377203280444,0.011147770565632183,-1,-1
rcs,0.02994188376753507,0.0028101974605972903,0.011313633484175188,-1,-1
rcs,0.030440881763527054,0.0029092830623437278,0.011440001613456516,-1,-1
rcs,0.030939879759519034,0.003010617427482736,0.011588416331319532,-1,-1
rcs,0.03143887775551102,0.003098349246581499,0.01173587973621688,-1,-1
rcs,0.031937875751503,0.003195059481670141,0.011894270782656148,-1,-1
rcs,0.03243687374749499,0.0032683534702846015,0.012072818592407879,-1,-1
rcs,0.03293587174348697,0.0033641173252160128,0.012236579395239894,-1,-1
rcs,0.033434869739478956,0.003456963561909999,0.01238469908199049,-1,-1
rcs,0.03393386773547094,0.003550868536756841,0.012534409424828082,-1,-1
rcs,0.034432865731462925,0.003637253573637258,0.012678638193252673,-1,-1
rcs,0.03493186372745491,0.003724759128114631,0.012833578302567249,-1,-1
rcs,0.035430861723446894,0.0037802497727259855,0.012983918805671709,-1,-1
rcs,0.03592985971943888,0.003824627431534246,0.013116020473405553,-1,-1
rcs,0.03642885771543086,0.003926357746124512,0.013264316152324472,-1,-1
rcs,0.03692785571142285,0.003993753164244516,0.013407500594165674,-1,-1
rcs,0.037426853707414824,0.0040599978987490475,0.013574627816408218,-1,-1
rcs,0.03792585170340681,0.004108861092490984,0.01372409882395554,-1,-1
rcs,0.03842484969939879,0.004178951274051795,0.013907076279220113,-1,-1
rcs,0.03892384769539078,0.004261747106871491,0.014086873491993675,-1,-1
rcs,0.03942284569138276,0.004326786908857596,0.014254388670341116,-1,-1
rcs,0.039921843687374746,0.004376535014432359,0.01442923370766113,-1,-1
rcs,0.04042084168336673,0.004439355309202857,0.014597777574784521,-1,-1
rcs,0.040919839679358715,0.004484097708220175,0.014750815652420254,-1,-1
rcs,0.0414188376753507,0.004542328573986178,0.014913632186550311,-1,-1
rcs,0.04191783567134268,0.004578703409064676,0.015065971728078489,-1,-1
rcs,0.04241683366733467,0.004627023205232658,0.015236663891316844,-1,-1
rcs,0.04291583166332665,0.004692325791263245,0.01538750378639565,-1,-1
rcs,0.043414829659318636,0.004719846784566177,0.015547125634128056,-1,-1
rcs,0.04391382765531062,0.00477671471686343,0.015699908970738294,-1,-1
rcs,0.044412825651302605,0.004812832314870544,0.015872246356175148,-1,-1
rcs,0.04491182364729458,0.00488185779149642,0.016032189692551324,-1,-1
rcs,0.04541082164328657,0.00490661162048801,0.016207117938880865,-1,-1
rcs,0.04590981963927855,0.004941094581119109,0.016344558345850465,-1,-1
rcs,0.046408817635270536,0.005003010267308487,0.01650164081347258,-1,-1
rcs,0.04690781563126252,0.005043248420429807,0.016672574263504103,-1,-1
rcs,0.047406813627254504,0.0050807311265703495,0.01683616807336706,-1,-1
rcs,0.04790581162324649,0.005131867490960842,0.017008638372907885,-1,-1
rcs,0.04840480961923847,0.005183418546954724,0.01716688689716068,-1,-1
rcs,0.04890380761523046,0.005211892862378862,0.017314070153738533,-1,-1
rcs,0.04940280561122244,0.005244984031407218,0.017480780523438502,-1,-1
rcs,0.049901803607214426,0.005266185531320062,0.01763637379315944,-1,-1
rcs,0.05040080160320641,0.005299167039408546,0.017808768971102864,-1,-1
rcs,0.050899799599198395,0.005340514062474519,0.01795899288057422,-1,-1
rcs,0.05139879759519038,0.0053633439605126065,0.01810924123594105,-1,-1
rcs,0.051897795591182364,0.005394984964976725,0.018309650353735295,-1,-1
rcs,0.05239679358717435,0.005433365299193233,0.018444661265015448,-1,-1
rcs,0.05289579158316633,0.005451744272368141,0.01861643318871928,-1,-1
rcs,0.05339478957915831,0.005481697445585652,0.01877784477024199,-1,-1
rcs,0.053893787575150294,0.00551113329122934,0.018940880392177062,-1,-1
rcs,0.05439278557114228,0.005546790366181914,0.019105217822411952,-1,-1
rcs,0.05489178356713426,0.005583656415345992,0.019263520380050834,-1,-1
rcs,0.05539078156312625,0.00562025909006988,0.01942974639720517,-1,-1
rcs,0.05588977955911823,0.005624166545241195,0.019584726045309142,-1,-1
rcs,0.056388777555110216,0.005650535855327753,0.019737050156308236,-1,-1
rcs,0.0568877755511022,0.005694719609340709,0.019885421233813164,-1,-1
rcs,0.057386773547094184,0.0057419461644558556,0.02003507503480938,-1,-1
rcs,0.05788577154308617,0.00577101829422175,0.0201664952038014,-1,-1
rcs,0.05838476953907815,0.005783933610836456,0.020280402303810535,-1,-1
rcs,0.05888376753507014,0.005818002371527936,0.020429198171586716,-1,-1
rcs,0.05938276553106212,0.005854753987857882,0.02058470608290402,-1,-1
rcs,0.059881763527054106,0.005877600833234501,0.020742903597615648,-1,-1
rcs,0.06038076152304609,0.00592959394893841,0.020904273818173422,-1,-1
rcs,0.06087975951903807,0.005958538211452955,0.02103213060580993,-1,-1
rcs,0.06137875751503005,0.005995567931254207,0.0211715830070242,-1,-1
rcs,0.06187775551102204,0.006010707947591133,0.02131681917499527,-1,-1
rcs,0.06237675350701402,0.006029663224088545,0.021458488312856586,-1,-1
rcs,0.062875751503006,0.006055914059413948,0.02161629017739905,-1,-1
rcs,0.06337474949899799,0.006073110902911694,0.02176131128302363,-1,-1
rcs,0.06387374749498997,0.006123598076746758,0.02189490817396654,-1,-1
rcs,0.06437274549098196,0.006135709050766425,0.022035155354658664,-1,-1
rcs,0.06487174348697394,0.006200389814608584,0.022187237535635763,-1,-1
rcs,0.06537074148296593,0.006238144313805199,0.02233484118121137,-1,-1
rcs,0.06586973947895791,0.0062824808305029685,0.02245018882306769,-1,-1
rcs,0.0663687374749499,0.006331436954372065,0.02258347849467223,-1,-1
rcs,0.06686773547094188,0.006372414129333865,0.02272369835549894,-1,-1
rcs,0.06736673346693386,0.00640017465623179,0.022865617302239426,-1,-1
rcs,0.06786573146292585,0.006422204244437451,0.02299785789115216,-1,-1
rcs,0.06836472945891783,0.006452095144496137,0.023130524041975273,-1,-1
rcs,0.06886372745490982,0.006477645378512252,0.023254623482569098,-1,-1
rcs,0.0693627254509018,0.006504059380993278,0.02337936405571877,-1,-1
rcs,0.06986172344689379,0.006530164922154112,0.023494806897448917,-1,-1
rcs,0.07036072144288577,0.006580872246113485,0.023606649184653307,-1,-1
rcs,0.07085971943887776,0.0065973476991811825,0.02374198813677513,-1,-1
rcs,0.07135871743486974,0.006625888859371694,0.02387046810575284,-1,-1
rcs,0.07185771543086172,0.006666114959943212,0.02400415721421732,-1,-1
rcs,0.07235671342685371,0.006689201509979746,0.024151423963016456,-1,-1
rcs,0.07285571142284569,0.006709185491447614,0.024269522304961884,-1,-1
rcs,0.07335470941883766,0.006722437691793617,0.024393301706005992,-1,-1
rcs,0.07385370741482965,0.006771664173520722,0.02450313898061707,-1,-1
rcs,0.07435270541082163,0.006804027434753095,0.024610539513062347,-1,-1
rcs,0.07485170340681362,0.0068266221885820415,0.024739177310833044,-1,-1
rcs,0.0753507014028056,0.006843041043541632,0.024859300911422758,-1,-1
